Row_ID;Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Segment;Postal_Code;Product_ID;Sales;Quantity;Discount;Profit
8890;CA-2022-147256;2022-10-17;2022-10-21;Second Class;FC-14245;Home Office;65203;TEC-PH-10003072;44997;3;0;2204853
8891;CA-2022-147256;2022-10-17;2022-10-21;Second Class;FC-14245;Home Office;65203;OFF-AP-10003057;192759;7;0;7517601
8892;CA-2022-162159;2022-09-16;2022-09-18;First Class;CR-12625;Home Office;31907;FUR-CH-10001146;12178;2;0;30445
8893;CA-2021-111038;2021-12-01;2021-12-06;Standard Class;LC-16960;Home Office;92037;FUR-CH-10003973;2676672;9;2;2676672
8894;CA-2020-124723;2020-08-05;2020-08-12;Standard Class;GZ-14470;Consumer;77590;FUR-TA-10001307;48923;2;3;41934
8895;CA-2022-167241;2022-08-15;2022-08-22;Standard Class;BD-11320;Consumer;90004;FUR-FU-10004071;31203;3;0;436842
8896;CA-2022-167241;2022-08-15;2022-08-22;Standard Class;BD-11320;Consumer;90004;OFF-ST-10001505;1794;3;0;30498
8897;CA-2022-167241;2022-08-15;2022-08-22;Standard Class;BD-11320;Consumer;90004;TEC-PH-10004614;1656;3;2;1035
8898;CA-2022-167241;2022-08-15;2022-08-22;Standard Class;BD-11320;Consumer;90004;OFF-PA-10004911;3752;4;0;180096
8899;CA-2021-163237;2021-08-07;2021-08-09;Second Class;EM-14095;Corporate;22153;TEC-PH-10003601;49497;3;0;148491
8900;CA-2021-163237;2021-08-07;2021-08-09;Second Class;EM-14095;Corporate;22153;OFF-LA-10004545;2506;2;0;117782
8901;CA-2022-150483;2022-05-31;2022-06-04;Standard Class;BP-11290;Consumer;62521;FUR-FU-10001379;32064;3;6;-128256
8902;CA-2022-150483;2022-05-31;2022-06-04;Standard Class;BP-11290;Consumer;62521;OFF-PA-10001846;18496;4;2;67048
8903;CA-2022-150483;2022-05-31;2022-06-04;Standard Class;BP-11290;Consumer;62521;FUR-CH-10000422;191079;3;3;-382158
8904;CA-2022-150483;2022-05-31;2022-06-04;Standard Class;BP-11290;Consumer;62521;OFF-PA-10004621;10368;2;2;36288
8905;US-2022-126431;2022-07-01;2022-07-01;Same Day;SU-20665;Home Office;10009;OFF-LA-10001474;3053;1;0;140438
8906;US-2022-126431;2022-07-01;2022-07-01;Same Day;SU-20665;Home Office;10009;TEC-AC-10001635;3084;3;0;6168
8907;US-2022-126431;2022-07-01;2022-07-01;Same Day;SU-20665;Home Office;10009;OFF-PA-10001950;7506;9;0;33777
8908;CA-2022-139934;2022-12-18;2022-12-20;First Class;AY-10555;Corporate;94110;TEC-PH-10001552;66976;7;2;66976
8909;CA-2021-109603;2021-01-26;2021-02-01;Standard Class;EM-13825;Corporate;92553;OFF-PA-10003790;18272;8;0;840512
8910;CA-2023-160661;2023-10-28;2023-11-01;Standard Class;SA-20830;Consumer;2149;OFF-LA-10002475;2193;3;0;103071
8911;CA-2023-102610;2023-11-04;2023-11-08;Standard Class;CA-12265;Consumer;37421;TEC-AC-10000303;95976;3;2;155961
8912;CA-2023-102610;2023-11-04;2023-11-08;Standard Class;CA-12265;Consumer;37421;TEC-PH-10000127;143928;9;2;-323838
8913;CA-2023-102610;2023-11-04;2023-11-08;Standard Class;CA-12265;Consumer;37421;OFF-BI-10004364;3564;2;7;-297
8914;CA-2023-102610;2023-11-04;2023-11-08;Standard Class;CA-12265;Consumer;37421;OFF-LA-10002195;4928;2;2;17248
8915;US-2022-144057;2022-05-09;2022-05-13;Standard Class;CV-12805;Corporate;78745;OFF-ST-10001490;856656;6;2;107082
8916;US-2022-144057;2022-05-09;2022-05-13;Standard Class;CV-12805;Corporate;78745;OFF-BI-10002852;13184;4;8;-204352
8917;US-2022-144057;2022-05-09;2022-05-13;Standard Class;CV-12805;Corporate;78745;OFF-AP-10000390;48784;4;8;-1317168
8918;US-2022-144057;2022-05-09;2022-05-13;Standard Class;CV-12805;Corporate;78745;OFF-PA-10004327;7664;2;2;26824
8919;US-2022-144057;2022-05-09;2022-05-13;Standard Class;CV-12805;Corporate;78745;OFF-BI-10002353;18528;6;8;-27792
8920;CA-2020-160276;2020-04-02;2020-04-08;Standard Class;AH-10690;Corporate;23464;FUR-FU-10003192;17768;2;0;461968
8921;CA-2020-132983;2020-04-28;2020-05-03;Standard Class;DS-13180;Corporate;14701;TEC-AC-10000736;15998;2;0;575928
8922;CA-2022-145709;2022-10-04;2022-10-08;Standard Class;AH-10690;Corporate;33134;TEC-PH-10003095;5268;3;2;19755
8923;CA-2022-145709;2022-10-04;2022-10-08;Standard Class;AH-10690;Corporate;33134;FUR-FU-10002885;11568;3;2;26028
8924;CA-2023-133928;2023-06-11;2023-06-17;Standard Class;ZC-21910;Consumer;28601;OFF-BI-10001525;4572;4;7;-381
8925;CA-2022-168032;2022-01-30;2022-02-03;Standard Class;DF-13135;Consumer;61107;TEC-PH-10004241;1439968;4;2;1439968
8926;CA-2022-168032;2022-01-30;2022-02-03;Standard Class;DF-13135;Consumer;61107;OFF-BI-10000546;1728;3;8;-26784
8927;CA-2022-168032;2022-01-30;2022-02-03;Standard Class;DF-13135;Consumer;61107;FUR-TA-10004256;6261;3;5;-538446
8928;CA-2021-143616;2021-09-27;2021-09-29;Second Class;SS-20140;Corporate;98103;OFF-AR-10002067;992;5;0;25792
8929;US-2021-168704;2021-04-13;2021-04-17;Standard Class;FP-14320;Consumer;77340;FUR-TA-10000688;60998;4;3;-113282
8930;US-2021-168704;2021-04-13;2021-04-17;Standard Class;FP-14320;Consumer;77340;FUR-TA-10002530;211372;2;3;-45294
8931;US-2021-168704;2021-04-13;2021-04-17;Standard Class;FP-14320;Consumer;77340;TEC-PH-10001061;239976;3;2;179982
8932;CA-2023-143252;2023-12-18;2023-12-24;Standard Class;HE-14800;Corporate;53209;FUR-FU-10001057;9995;5;0;229885
8933;CA-2023-143252;2023-12-18;2023-12-24;Standard Class;HE-14800;Corporate;53209;TEC-AC-10002331;2934;3;0;108558
8934;CA-2022-102134;2022-03-14;2022-03-19;Standard Class;SP-20545;Corporate;54302;FUR-FU-10003724;1674;2;0;43524
8935;CA-2023-130036;2023-08-27;2023-08-27;Same Day;BP-11185;Corporate;19120;OFF-PA-10000528;12672;3;2;396
8936;CA-2023-130036;2023-08-27;2023-08-27;Same Day;BP-11185;Corporate;19120;TEC-AC-10001908;1119888;14;2;209979
8937;CA-2021-134117;2021-12-17;2021-12-19;Second Class;PG-18895;Consumer;90008;OFF-AR-10003903;20485;5;0;53261
8938;CA-2021-134117;2021-12-17;2021-12-19;Second Class;PG-18895;Consumer;90008;TEC-PH-10004908;135984;2;2;16998
8939;CA-2021-134117;2021-12-17;2021-12-19;Second Class;PG-18895;Consumer;90008;OFF-AR-10001940;164;5;0;7052
8940;CA-2021-134117;2021-12-17;2021-12-19;Second Class;PG-18895;Consumer;90008;OFF-BI-10002026;9296;2;2;31374
8941;CA-2020-130918;2020-08-22;2020-08-24;Second Class;JP-15520;Consumer;33161;OFF-SU-10003936;7632;3;2;-18126
8942;CA-2022-159023;2022-11-03;2022-11-05;First Class;NW-18400;Consumer;97206;OFF-BI-10002813;4158;7;7;-3465
8943;CA-2022-159023;2022-11-03;2022-11-05;First Class;NW-18400;Consumer;97206;TEC-MA-10003337;179991;3;7;-2519874
8944;CA-2023-111717;2023-10-10;2023-10-16;Standard Class;SW-20245;Consumer;60505;FUR-CH-10001545;239358;3;3;-478716
8945;CA-2020-154592;2020-12-07;2020-12-08;First Class;EH-14005;Home Office;94109;OFF-PA-10000062;16488;3;0;807912
8946;CA-2020-128622;2020-11-15;2020-11-17;Second Class;SC-20260;Corporate;94110;OFF-SU-10001574;1095;3;0;3285
8947;CA-2023-148355;2023-12-24;2023-12-28;Standard Class;NC-18535;Corporate;2740;OFF-PA-10001972;1944;3;0;93312
8948;CA-2023-148355;2023-12-24;2023-12-28;Standard Class;NC-18535;Corporate;2740;OFF-BI-10000201;123;5;0;615
8949;CA-2020-132913;2020-12-24;2020-12-26;First Class;AS-10090;Consumer;92037;OFF-AP-10003278;1397;1;0;36322
8950;CA-2023-150910;2023-12-22;2023-12-28;Standard Class;JL-15130;Consumer;38301;FUR-TA-10002903;934956;6;4;-2493216
8951;CA-2023-150910;2023-12-22;2023-12-28;Standard Class;JL-15130;Consumer;38301;TEC-AC-10001013;46864;2;2;76154
8952;CA-2023-150910;2023-12-22;2023-12-28;Standard Class;JL-15130;Consumer;38301;OFF-ST-10000918;2616;3;2;1962
8953;CA-2023-150910;2023-12-22;2023-12-28;Standard Class;JL-15130;Consumer;38301;OFF-AR-10001419;23128;7;2;2891
8954;CA-2023-150910;2023-12-22;2023-12-28;Standard Class;JL-15130;Consumer;38301;OFF-AP-10003266;5924;5;2;16291
8955;CA-2020-156790;2020-08-08;2020-08-10;Second Class;VG-21790;Consumer;32216;FUR-BO-10000468;155456;4;2;-77728
8956;CA-2020-126480;2020-09-20;2020-09-24;Standard Class;HG-14965;Corporate;92024;OFF-PA-10004610;856;2;0;3852
8957;CA-2023-105620;2023-12-25;2023-12-28;First Class;JH-15430;Consumer;33012;FUR-FU-10004963;21;3;2;5775
8958;CA-2023-105620;2023-12-25;2023-12-28;First Class;JH-15430;Consumer;33012;TEC-MA-10004626;120;2;5;-72
8959;CA-2023-150266;2023-11-25;2023-11-30;Standard Class;RO-19780;Consumer;77070;TEC-PH-10003437;29996;5;2;37495
8960;CA-2023-150266;2023-11-25;2023-11-30;Standard Class;RO-19780;Consumer;77070;OFF-AP-10002867;6784;5;8;-179776
8961;CA-2023-150266;2023-11-25;2023-11-30;Standard Class;RO-19780;Consumer;77070;FUR-CH-10002126;85393;5;3;-24398
8962;CA-2023-150266;2023-11-25;2023-11-30;Standard Class;RO-19780;Consumer;77070;OFF-AR-10001761;18688;4;2;37376
8963;CA-2022-157280;2022-11-05;2022-11-07;First Class;LW-17125;Consumer;23464;FUR-FU-10004665;27396;2;0;712296
8964;CA-2022-157280;2022-11-05;2022-11-07;First Class;LW-17125;Consumer;23464;TEC-AC-10000057;8997;3;0;188937
8965;CA-2022-157280;2022-11-05;2022-11-07;First Class;LW-17125;Consumer;23464;FUR-FU-10003806;7568;5;0;7568
8966;CA-2023-106691;2023-11-06;2023-11-12;Standard Class;CC-12370;Consumer;77070;OFF-BI-10000145;1248;2;8;-19344
8967;CA-2022-134180;2022-11-03;2022-11-07;Standard Class;JP-16135;Home Office;19120;TEC-AC-10000892;72;1;2;144
8968;CA-2022-134180;2022-11-03;2022-11-07;Standard Class;JP-16135;Home Office;19120;FUR-CH-10004886;470155;7;3;-13433
8969;CA-2020-166730;2020-12-30;2021-01-01;First Class;DD-13570;Consumer;38109;OFF-ST-10002554;39128;1;2;-88038
8970;CA-2023-157469;2023-12-02;2023-12-07;Standard Class;ES-14080;Corporate;44107;OFF-AR-10001662;19728;9;2;17262
8971;CA-2023-157469;2023-12-02;2023-12-07;Standard Class;ES-14080;Corporate;44107;TEC-PH-10004531;151188;2;4;-25198
8972;CA-2023-122308;2023-03-24;2023-03-28;Standard Class;MV-17485;Consumer;10011;FUR-CH-10000665;271764;2;1;60392
8973;US-2020-149034;2020-11-19;2020-11-21;First Class;RD-19900;Consumer;19120;TEC-AC-10003023;47496;1;2;-11874
8974;CA-2023-159226;2023-04-25;2023-04-27;Second Class;RL-19615;Consumer;90008;FUR-BO-10004709;344981;7;15;284102
8975;CA-2023-156622;2023-11-23;2023-11-26;First Class;JP-15460;Corporate;75220;OFF-PA-10000477;36288;7;2;127008
8976;CA-2023-156622;2023-11-23;2023-11-26;First Class;JP-15460;Corporate;75220;OFF-PA-10002923;78304;2;2;29364
8977;CA-2023-156622;2023-11-23;2023-11-26;First Class;JP-15460;Corporate;75220;FUR-TA-10003008;127785;1;3;-310335
8978;CA-2023-156622;2023-11-23;2023-11-26;First Class;JP-15460;Corporate;75220;OFF-BI-10003707;6104;2;8;-9156
8979;CA-2020-119529;2020-11-03;2020-11-05;Second Class;DM-13345;Corporate;7050;OFF-BI-10000546;576;2;0;28224
8980;CA-2021-150413;2021-10-19;2021-10-24;Second Class;CS-11860;Consumer;75220;OFF-BI-10000404;172;1;8;-2838
8981;CA-2020-108182;2020-02-06;2020-02-10;Second Class;DL-13315;Consumer;60441;OFF-BI-10001196;8952;2;8;-147708
8982;CA-2022-110898;2022-03-06;2022-03-12;Standard Class;LC-16870;Consumer;60623;OFF-AP-10001626;2334;3;8;-63018
8983;CA-2022-110898;2022-03-06;2022-03-12;Standard Class;LC-16870;Consumer;60623;OFF-BI-10004656;1728;4;8;-27648
8984;CA-2022-110898;2022-03-06;2022-03-12;Standard Class;LC-16870;Consumer;60623;FUR-FU-10003773;15904;5;6;-194824
8985;CA-2022-110898;2022-03-06;2022-03-12;Standard Class;LC-16870;Consumer;60623;FUR-TA-10000849;14598;2;5;-992664
8986;CA-2021-123092;2021-12-03;2021-12-07;Standard Class;JG-15115;Consumer;28540;FUR-FU-10000222;77952;3;2;126672
8987;CA-2021-123092;2021-12-03;2021-12-07;Standard Class;JG-15115;Consumer;28540;OFF-BI-10001718;9597;5;7;-73577
8988;CA-2021-123092;2021-12-03;2021-12-07;Standard Class;JG-15115;Consumer;28540;TEC-PH-10001700;105584;2;2;92386
8989;CA-2021-123092;2021-12-03;2021-12-07;Standard Class;JG-15115;Consumer;28540;OFF-AR-10004078;9344;2;2;1168
8990;US-2021-128587;2021-12-24;2021-12-30;Standard Class;HM-14860;Corporate;65807;FUR-FU-10003026;968;2;0;37752
8991;US-2021-128587;2021-12-24;2021-12-30;Standard Class;HM-14860;Corporate;65807;TEC-CO-10003763;489993;7;0;23029672
8992;US-2023-139577;2023-10-01;2023-10-06;Standard Class;TN-21040;Home Office;94110;TEC-AC-10004708;10475;5;0;219975
8993;CA-2023-159100;2023-10-16;2023-10-21;Standard Class;VP-21760;Corporate;38401;TEC-AC-10003499;18528;2;2;44004
8994;CA-2023-159100;2023-10-16;2023-10-21;Standard Class;VP-21760;Corporate;38401;FUR-TA-10001950;1875258;7;4;-9688833
8995;CA-2020-109043;2020-08-15;2020-08-17;First Class;CS-12355;Consumer;33021;OFF-PA-10000312;9136;5;2;29692
8996;CA-2020-109043;2020-08-15;2020-08-17;First Class;CS-12355;Consumer;33021;OFF-AP-10004708;15224;5;2;17127
8997;US-2023-116491;2023-11-11;2023-11-13;First Class;PG-18820;Consumer;75081;TEC-PH-10004531;35184;2;2;123144
8998;CA-2023-122763;2023-03-20;2023-03-20;Same Day;HG-14845;Consumer;77041;OFF-PA-10000474;56704;2;2;191376
8999;CA-2023-122763;2023-03-20;2023-03-20;Same Day;HG-14845;Consumer;77041;OFF-PA-10002377;274064;7;2;102774
9000;CA-2023-137785;2023-05-13;2023-05-17;Standard Class;MH-18115;Home Office;19140;FUR-CH-10001482;45843;5;3;-124431
9001;CA-2020-133389;2020-06-22;2020-06-22;Same Day;TB-21280;Consumer;85023;OFF-BI-10001553;8226;3;7;-60324
9002;CA-2020-103807;2020-12-02;2020-12-09;Standard Class;EM-13825;Corporate;30328;TEC-AC-10000199;595;1;0;833
9003;CA-2020-103807;2020-12-02;2020-12-09;Standard Class;EM-13825;Corporate;30328;OFF-PA-10002195;1524;3;0;71628
9004;CA-2021-102855;2021-04-05;2021-04-06;Same Day;JF-15415;Consumer;99207;TEC-AC-10001767;23994;6;0;263934
9005;CA-2021-102855;2021-04-05;2021-04-06;Same Day;JF-15415;Consumer;99207;OFF-AR-10002467;2384;8;0;64368
9006;CA-2023-107825;2023-11-18;2023-11-18;Same Day;NB-18655;Corporate;53209;OFF-ST-10001321;9252;6;0;249804
9007;CA-2023-107825;2023-11-18;2023-11-18;Same Day;NB-18655;Corporate;53209;OFF-ST-10000777;3776;1;0;105728
9008;CA-2023-107825;2023-11-18;2023-11-18;Same Day;NB-18655;Corporate;53209;OFF-LA-10003720;738;2;0;34686
9009;CA-2023-107825;2023-11-18;2023-11-18;Same Day;NB-18655;Corporate;53209;FUR-FU-10000206;582;2;0;27354
9010;CA-2023-106047;2023-07-12;2023-07-18;Standard Class;CS-11860;Consumer;45014;OFF-PA-10000791;3816;1;2;11925
9011;CA-2023-127803;2023-05-19;2023-05-23;Standard Class;ND-18460;Corporate;35810;OFF-BI-10001787;2616;4;0;128184
9012;CA-2021-137071;2021-12-20;2021-12-21;First Class;ED-13885;Home Office;77036;TEC-AC-10004353;1008;2;2;2142
9013;CA-2022-121447;2022-02-21;2022-02-22;First Class;EA-14035;Corporate;10011;FUR-FU-10001861;1358;7;0;66542
9014;CA-2023-143084;2023-03-18;2023-03-22;Standard Class;BP-11050;Corporate;90008;OFF-AR-10002766;139;5;0;3753
9015;CA-2023-143084;2023-03-18;2023-03-22;Standard Class;BP-11050;Corporate;90008;OFF-EN-10003072;194;5;0;9312
9016;CA-2022-131639;2022-12-17;2022-12-23;Standard Class;NS-18640;Corporate;88220;OFF-BI-10001636;13488;2;2;43836
9017;CA-2022-131639;2022-12-17;2022-12-23;Standard Class;NS-18640;Corporate;88220;OFF-BI-10000948;11416;1;2;38529
9018;CA-2022-161361;2022-03-26;2022-03-28;Second Class;MV-17485;Consumer;83201;OFF-PA-10001838;1764;3;0;86436
9019;CA-2022-161361;2022-03-26;2022-03-28;Second Class;MV-17485;Consumer;83201;OFF-BI-10002215;1704;3;2;5538
9020;CA-2020-100706;2020-12-16;2020-12-18;Second Class;LE-16810;Consumer;22153;TEC-AC-10001314;9998;2;0;79984
9021;CA-2020-100706;2020-12-16;2020-12-18;Second Class;LE-16810;Consumer;22153;FUR-FU-10002268;2946;6;0;97218
9022;CA-2021-129525;2021-11-15;2021-11-20;Standard Class;VP-21760;Corporate;43615;OFF-BI-10002133;16692;13;7;-116844
9023;US-2022-141880;2022-08-22;2022-08-23;First Class;TC-21475;Home Office;80525;FUR-FU-10001979;98328;3;2;98328
9024;CA-2021-165799;2021-06-29;2021-07-02;First Class;SG-20470;Consumer;10024;FUR-CH-10001482;117882;1;1;13098
9025;CA-2022-102127;2022-06-26;2022-07-02;Standard Class;VP-21760;Corporate;10035;TEC-AC-10002018;2097;3;0;90171
9026;CA-2022-102127;2022-06-26;2022-07-02;Standard Class;VP-21760;Corporate;10035;TEC-AC-10000397;13996;4;0;97972
9027;CA-2022-102127;2022-06-26;2022-07-02;Standard Class;VP-21760;Corporate;10035;FUR-FU-10003976;3774;3;0;128316
9028;US-2022-152415;2022-09-17;2022-09-22;Standard Class;PO-18865;Consumer;1752;FUR-FU-10002597;1482;3;0;62244
9029;US-2022-152415;2022-09-17;2022-09-22;Standard Class;PO-18865;Consumer;1752;FUR-FU-10004864;19182;3;0;613824
9030;CA-2020-138198;2020-07-18;2020-07-23;Standard Class;JL-15130;Consumer;10801;OFF-BI-10002103;13904;2;2;45188
9031;CA-2023-128041;2023-09-01;2023-09-01;Same Day;RW-19540;Corporate;98103;OFF-AP-10001005;3146;4;0;103818
9032;CA-2023-128041;2023-09-01;2023-09-01;Same Day;RW-19540;Corporate;98103;FUR-TA-10002607;28356;4;0;453696
9033;CA-2023-105823;2023-06-22;2023-06-26;Standard Class;RB-19465;Home Office;48227;FUR-CH-10000454;48796;2;0;146388
9034;CA-2020-152268;2020-09-02;2020-09-07;Standard Class;SC-20095;Consumer;72701;OFF-BI-10001359;179398;2;0;8431706
9035;CA-2021-148873;2021-10-01;2021-10-05;Standard Class;EM-13960;Consumer;62301;OFF-BI-10003196;2992;4;8;-4488
9036;CA-2021-148873;2021-10-01;2021-10-05;Standard Class;EM-13960;Consumer;62301;TEC-AC-10003657;108768;4;2;27192
9037;CA-2021-166492;2021-04-07;2021-04-10;First Class;RP-19390;Consumer;10035;OFF-PA-10002262;2592;4;0;124416
9038;CA-2021-166492;2021-04-07;2021-04-10;First Class;RP-19390;Consumer;10035;OFF-ST-10002214;2258;2;0;58708
9039;CA-2023-157420;2023-11-21;2023-11-21;Same Day;HZ-14950;Consumer;77095;TEC-PH-10003555;55176;3;2;-124146
9040;CA-2022-117121;2022-12-17;2022-12-21;Standard Class;AB-10105;Consumer;48205;OFF-BI-10000545;989274;13;0;494637
9041;CA-2020-138177;2020-09-19;2020-09-24;Standard Class;ND-18460;Corporate;85224;FUR-TA-10004607;73915;1;5;-458273
9042;CA-2020-114335;2020-09-28;2020-10-03;Standard Class;XP-21865;Consumer;33021;FUR-FU-10000277;337088;4;2;168544
9043;CA-2021-168760;2021-09-22;2021-09-26;Second Class;MM-18280;Corporate;90049;OFF-AP-10004532;6144;3;0;165888
9044;CA-2022-168830;2022-11-07;2022-11-13;Standard Class;ML-17395;Corporate;94122;TEC-AC-10003911;47997;3;0;1631898
9045;CA-2023-137463;2023-12-16;2023-12-20;Second Class;KM-16225;Corporate;94086;OFF-BI-10003196;5984;2;2;2244
9046;CA-2023-137463;2023-12-16;2023-12-20;Second Class;KM-16225;Corporate;94086;TEC-AC-10000358;18995;5;0;45588
9047;CA-2023-137463;2023-12-16;2023-12-20;Second Class;KM-16225;Corporate;94086;TEC-AC-10000057;14995;5;0;314895
9048;CA-2023-137463;2023-12-16;2023-12-20;Second Class;KM-16225;Corporate;94086;OFF-AR-10001988;2995;5;0;86855
9049;CA-2023-137463;2023-12-16;2023-12-20;Second Class;KM-16225;Corporate;94086;OFF-LA-10003498;444;3;0;222
9050;CA-2020-124513;2020-09-21;2020-09-25;Standard Class;SL-20155;Home Office;10011;OFF-AR-10002956;6603;3;0;171678
9051;CA-2021-165554;2021-05-18;2021-05-22;Standard Class;AJ-10780;Corporate;90004;OFF-PA-10003724;1086;2;0;53214
9052;CA-2020-141838;2020-03-26;2020-03-31;Second Class;DK-12835;Corporate;94122;OFF-AR-10004272;336;2;0;84
9053;CA-2020-141838;2020-03-26;2020-03-31;Second Class;DK-12835;Corporate;94122;OFF-BI-10003291;27936;4;2;94284
9054;CA-2020-141838;2020-03-26;2020-03-31;Second Class;DK-12835;Corporate;94122;TEC-PH-10004100;28784;2;2;28784
9055;CA-2023-117009;2023-09-22;2023-09-28;Standard Class;BK-11260;Consumer;92704;OFF-SU-10001218;2196;2;0;61488
9056;CA-2021-128993;2021-09-12;2021-09-17;Second Class;CC-12670;Consumer;98103;TEC-AC-10004209;2198;2;0;85722
9057;CA-2021-160227;2021-11-02;2021-11-04;First Class;ED-13885;Home Office;10011;FUR-CH-10002073;2621322;11;1;5533902
9058;CA-2021-149097;2021-10-20;2021-10-24;Standard Class;SV-20785;Consumer;90045;FUR-FU-10003424;7476;7;0;239232
9059;CA-2021-149097;2021-10-20;2021-10-24;Standard Class;SV-20785;Consumer;90045;FUR-TA-10001086;364776;3;2;273582
9060;CA-2022-132304;2022-06-14;2022-06-18;Standard Class;AR-10825;Corporate;98103;FUR-TA-10004619;111517;7;0;334551
9061;CA-2021-136420;2021-11-20;2021-11-21;First Class;CS-12250;Corporate;92024;OFF-BI-10002854;89696;4;2;33636
9062;CA-2021-136420;2021-11-20;2021-11-21;First Class;CS-12250;Corporate;92024;OFF-LA-10002762;5012;4;0;235564
9063;CA-2022-101623;2022-02-28;2022-03-06;Standard Class;RR-19525;Corporate;10035;OFF-FA-10003495;3648;6;0;1824
9064;US-2020-151015;2020-10-14;2020-10-20;Standard Class;BD-11500;Consumer;60653;OFF-PA-10002581;322192;13;2;100685
9065;US-2020-151015;2020-10-14;2020-10-20;Standard Class;BD-11500;Consumer;60653;OFF-BI-10000343;2946;3;8;-48609
9066;US-2020-151015;2020-10-14;2020-10-20;Standard Class;BD-11500;Consumer;60653;OFF-PA-10001184;19136;4;2;69368
9067;CA-2023-152968;2023-05-26;2023-05-30;Standard Class;BM-11785;Consumer;22801;TEC-AC-10000521;2308;2;0;6924
9068;CA-2022-150077;2022-02-04;2022-02-10;Standard Class;MS-17365;Consumer;20852;TEC-PH-10002890;9048;2;0;235248
9069;CA-2022-106278;2022-09-02;2022-09-05;Second Class;BM-11140;Consumer;98198;FUR-CH-10003061;215976;3;2;-26997
9070;CA-2022-106278;2022-09-02;2022-09-05;Second Class;BM-11140;Consumer;98198;OFF-EN-10003567;6594;3;0;309918
9071;CA-2023-147550;2023-12-04;2023-12-05;First Class;KE-16420;Corporate;19134;FUR-FU-10001918;11352;3;2;26961
9072;CA-2021-136105;2021-06-12;2021-06-16;Standard Class;SZ-20035;Home Office;47201;OFF-ST-10002444;2456;2;0;68768
9073;CA-2022-142524;2022-09-04;2022-09-08;Standard Class;MB-18085;Consumer;65807;OFF-EN-10003286;1656;2;0;77832
9074;CA-2022-142524;2022-09-04;2022-09-08;Standard Class;MB-18085;Consumer;65807;TEC-AC-10000109;27995;5;0;67188
9075;CA-2020-136336;2020-04-21;2020-04-26;Standard Class;DB-13555;Corporate;42420;OFF-ST-10002574;82884;6;0;0
9076;US-2021-136259;2021-11-05;2021-11-08;First Class;CB-12415;Consumer;44107;OFF-BI-10000773;7218;3;7;-55338
9077;US-2021-136259;2021-11-05;2021-11-08;First Class;CB-12415;Consumer;44107;OFF-SU-10004661;272;4;2;204
9078;US-2020-124625;2020-11-03;2020-11-07;Standard Class;SP-20650;Corporate;68104;TEC-AC-10003280;8997;3;0;188937
9079;CA-2022-108105;2022-02-16;2022-02-23;Standard Class;GW-14605;Consumer;42420;FUR-FU-10003773;31808;4;0;349888
9080;CA-2022-108105;2022-02-16;2022-02-23;Standard Class;GW-14605;Consumer;42420;OFF-BI-10002412;58;1;0;261
9081;CA-2023-166898;2023-09-11;2023-09-13;Second Class;KH-16630;Corporate;92704;TEC-PH-10002564;143952;6;2;17994
9082;CA-2023-166898;2023-09-11;2023-09-13;Second Class;KH-16630;Corporate;92704;OFF-PA-10002262;1944;3;0;93312
9083;CA-2023-169005;2023-11-02;2023-11-06;Standard Class;BG-11035;Consumer;22153;OFF-AR-10000246;556;2;0;14456
9084;CA-2021-104038;2021-02-06;2021-02-08;First Class;LO-17170;Corporate;23434;OFF-ST-10002554;14673;3;0;29346
9085;CA-2021-104038;2021-02-06;2021-02-08;First Class;LO-17170;Corporate;23434;OFF-PA-10002751;299;5;0;13455
9086;CA-2022-126102;2022-09-10;2022-09-12;Second Class;DV-13465;Consumer;90049;OFF-BI-10004318;276784;2;2;899548
9087;CA-2022-143406;2022-09-26;2022-09-30;Standard Class;LR-17035;Corporate;77041;OFF-AP-10001564;93032;2;8;-2511864
9088;CA-2022-143406;2022-09-26;2022-09-30;Standard Class;LR-17035;Corporate;77041;FUR-CH-10000513;454965;5;3;-1364895
9089;CA-2021-150308;2021-12-15;2021-12-20;Standard Class;RR-19525;Corporate;27511;TEC-PH-10001433;246168;3;2;215397
9090;CA-2022-131093;2022-09-17;2022-09-20;Second Class;TS-21610;Consumer;45503;OFF-ST-10002790;2954;5;2;-627725
9091;US-2023-148831;2023-10-13;2023-10-15;First Class;AH-10210;Consumer;40214;OFF-ST-10002974;34856;8;0;104568
9092;CA-2021-162950;2021-06-28;2021-07-03;Second Class;DW-13585;Corporate;45373;OFF-PA-10003177;15552;3;2;54432
9093;CA-2021-162950;2021-06-28;2021-07-03;Second Class;DW-13585;Corporate;45373;FUR-BO-10001918;48294;6;5;-3766932
9094;US-2021-132836;2021-06-01;2021-06-05;Standard Class;AJ-10945;Consumer;48227;TEC-PH-10001299;29998;2;0;839944
9095;US-2021-132836;2021-06-01;2021-06-05;Standard Class;AJ-10945;Consumer;48227;OFF-BI-10004224;40368;6;0;181656
9096;US-2021-132836;2021-06-01;2021-06-05;Standard Class;AJ-10945;Consumer;48227;TEC-PH-10001300;419;2;0;11732
9097;US-2021-132836;2021-06-01;2021-06-05;Standard Class;AJ-10945;Consumer;48227;OFF-LA-10004178;2891;7;0;132986
9098;US-2020-158365;2020-04-12;2020-04-17;Standard Class;SV-20785;Consumer;47401;OFF-PA-10000289;324;5;0;15552
